1996,12,18,725,18
1996,12,19,745,38
1996,12,20,748,41
1996,12,21,737,30
1996,12,22,747,40
1996,12,23,737,30
1996,12,24,759,52
1996,12,25,825,118
1996,12,26,786,79
1996,12,27,715,8
1996,12,28,700,-7
1996,12,29,725,18
1996,12,30,699,-8
1996,12,31,672,-35
1997,1,1,673,-34
1997,1,2,674,-33
1997,1,3,666,-41
1997,1,4,692,-15
1997,1,5,693,-14
1997,1,6,658,-49
1997,1,7,677,-30
1997,1,8,679,-28
1997,1,9,661,-46
1997,1,10,666,-41
1997,1,11,670,-37
1997,1,12,653,-54
1997,1,13,660,-47
1997,1,14,672,-35
1997,1,15,679,-28
1997,1,16,662,-45
1997,1,17,667,-40
1997,1,18,676,-31
1997,1,19,657,-50
1997,1,20,664,-43
1997,1,21,659,-48
1997,1,22,650,-57
1997,1,23,665,-42
1997,1,24,678,-29
1997,1,25,682,-25
1997,1,26,691,-16
1997,1,27,711,4
1997,1,28,720,13
1997,1,29,699,-8
1997,1,30,704,-3
1997,1,31,697,-10
1997,2,1,701,-6
1997,2,2,724,17
1997,2,3,721,14
1997,2,4,715,8
1997,2,5,715,8
1997,2,6,714,7
1997,2,7,728,21
1997,2,8,714,7
1997,2,9,714,7
1997,2,10,728,21
1997,2,11,729,22
1997,2,12,723,16
1997,2,13,725,18
1997,2,14,732,25
1997,2,15,731,24
1997,2,16,721,14
1997,2,17,725,18
1997,2,18,749,42
1997,2,19,755,48
1997,2,20,750,43
1997,2,21,744,37
1997,2,22,728,21
1997,2,23,755,48
1997,2,24,752,45
1997,2,25,734,27
1997,2,26,729,22
1997,2,27,737,30
1997,2,28,761,54
1997,3,1,755,48
1997,3,2,732,25
1997,3,3,738,31
1997,3,4,747,40
1997,3,5,779,72
1997,3,6,807,100
1997,3,7,834,127
1997,3,8,836,129
1997,3,9,845,138
1997,3,10,860,153
1997,3,11,824,117
1997,3,12,811,104
1997,3,13,793,86
1997,3,14,759,52
1997,3,15,753,46
1997,3,16,774,67
1997,3,17,781,74
1997,3,18,763,56
1997,3,19,759,52
1997,3,20,748,41
1997,3,21,701,-6
1997,3,22,687,-20
1997,3,23,708,1
1997,3,24,694,-13
1997,3,25,683,-24
1997,3,26,687,-20
1997,3,27,683,-24
1997,3,28,685,-22
1997,3,29,696,-11
1997,3,30,690,-17
1997,3,31,697,-10
1997,4,1,699,-8
1997,4,2,702,-5
1997,4,3,703,-4
1997,4,4,699,-8
1997,4,5,676,-31
1997,4,6,677,-30
1997,4,7,667,-40
1997,4,8,646,-61
1997,4,9,627,-80
1997,4,10,625,-82
1997,4,11,628,-79
1997,4,12,633,-74
1997,4,13,630,-77
1997,4,14,596,-111
1997,4,15,608,-99
1997,4,16,591,-116
1997,4,17,559,-148
1997,4,18,553,-154
1997,4,19,544,-163
1997,4,20,564,-143
1997,4,21,565,-142
1997,4,22,553,-154
1997,4,23,544,-163
1997,4,24,515,-192
1997,4,25,517,-190
1997,4,26,522,-185
1997,4,27,537,-170
1997,4,28,561,-146
1997,4,29,575,-132
1997,4,30,589,-118
1997,5,1,580,-127
1997,5,2,576,-131
1997,5,3,565,-142
1997,5,4,557,-150
1997,5,5,570,-137
1997,5,6,548,-159
1997,5,7,529,-178
1997,5,8,525,-182
1997,5,9,513,-194
1997,5,10,498,-209
1997,5,11,504,-203
1997,5,12,510,-197
1997,5,13,531,-176
1997,5,14,556,-151
1997,5,15,559,-148
1997,5,16,564,-143
1997,5,17,595,-112
1997,5,18,600,-107
1997,5,19,604,-103
1997,5,20,617,-90
1997,5,21,611,-96
1997,5,22,599,-108
1997,5,23,589,-118
1997,5,24,595,-112
1997,5,25,602,-105
1997,5,26,604,-103
1997,5,27,612,-95
1997,5,28,625,-82
1997,5,29,617,-90
1997,5,30,596,-111
1997,5,31,603,-104
1997,6,1,611,-96
1997,6,2,586,-121
1997,6,3,559,-148
1997,6,4,548,-159
1997,6,5,557,-150
1997,6,6,574,-133
1997,6,7,560,-147
1997,6,8,543,-164
1997,6,9,551,-156
1997,6,10,557,-150
1997,6,11,556,-151
1997,6,12,564,-143
1997,6,13,570,-137
1997,6,14,577,-130
1997,6,15,575,-132
1997,6,16,574,-133
1997,6,17,566,-141
1997,6,18,554,-153
1997,6,19,550,-157
1997,6,20,541,-166
1997,6,21,535,-172
1997,6,22,537,-170
1997,6,23,560,-147
1997,6,24,577,-130
1997,6,25,571,-136
1997,6,26,577,-130
1997,6,27,575,-132
1997,6,28,574,-133
1997,6,29,575,-132
1997,6,30,569,-138
1997,7,1,-32767,-33474
1997,7,2,-32767,-33474
1997,7,3,-32767,-33474
1997,7,4,-32767,-33474
1997,7,5,-32767,-33474
1997,7,6,-32767,-33474
1997,7,7,-32767,-33474
1997,7,8,-32767,-33474
1997,7,9,-32767,-33474
1997,7,10,-32767,-33474
1997,7,11,-32767,-33474
1997,7,12,-32767,-33474
1997,7,13,-32767,-33474
1997,7,14,-32767,-33474
1997,7,15,-32767,-33474
1997,7,16,-32767,-33474
1997,7,17,-32767,-33474
1997,7,18,-32767,-33474
1997,7,19,-32767,-33474
1997,7,20,-32767,-33474
1997,7,21,-32767,-33474
1997,7,22,-32767,-33474
1997,7,23,-32767,-33474
1997,7,24,-32767,-33474
1997,7,25,-32767,-33474
1997,7,26,-32767,-33474
1997,7,27,-32767,-33474
1997,7,28,-32767,-33474
1997,7,29,-32767,-33474
1997,7,30,-32767,-33474
1997,7,31,-32767,-33474
1997,8,1,-32767,-33474
1997,8,2,-32767,-33474
1997,8,3,-32767,-33474
1997,8,4,-32767,-33474
1997,8,5,-32767,-33474
1997,8,6,-32767,-33474
1997,8,7,-32767,-33474
1997,8,8,-32767,-33474
1997,8,9,-32767,-33474
1997,8,10,-32767,-33474
1997,8,11,-32767,-33474
1997,8,12,-32767,-33474
1997,8,13,-32767,-33474
